Measurement Date,Total Precipitation,Measurement Units,Precipitation Duration (hr),30-min Maximum Intensity,Measurement Time
6/1/2015,0.1,IN,1.25,0.06,6:05
6/1/2015,0.08,IN,0.33,0.06,6:05
6/1/2015,0.08,IN,0.33,0.06,6:05
6/1/2015,0.06,IN,0.75,0.04,6:05
6/1/2015,0.26,IN,0.83,0.16,6:05
6/1/2015,0.11,IN,0.75,0.1,6:05
6/1/2015,0.23,IN,1.16,0.15,6:05
6/1/2015,0.26,IN,0.83,0.16,6:05
6/1/2015,0.3,IN,0.75,0.27,6:05
6/1/2015,0.23,IN,1.16,0.15,6:05
6/1/2015,0.06,IN,0.5,0.02,6:05
6/1/2015,0.46,IN,1.41,0.23,6:05
6/1/2015,0.21,IN,0.75,0.11,6:05
5/31/2015,0.18,IN,1.08,0.09,6:05
5/31/2015,0,IN,0,0,6:05
5/31/2015,0.16,IN,0.5,0.13,6:05
5/31/2015,0.01,IN,0.08,0.01,6:05
5/31/2015,0.07,IN,0.75,0.06,6:05
5/31/2015,0.04,IN,0.33,0.02,6:05
5/31/2015,0,IN,0,0,6:05
5/31/2015,0.02,IN,0.16,0.01,6:05
5/31/2015,0.2,IN,1.5,0.08,6:05
5/31/2015,0,IN,0,0,6:05
5/31/2015,0,IN,0,0,6:05
5/31/2015,0,IN,0,0,6:05
5/31/2015,0.02,IN,0.16,0.01,6:05
5/31/2015,0.2,IN,1.5,0.08,6:05
5/31/2015,0.03,IN,0.25,0.03,6:05
5/31/2015,0.18,IN,1.08,0.09,6:05
5/31/2015,0,IN,0,0,6:05
5/31/2015,0.01,IN,0.08,0.01,6:05
5/31/2015,0.34,IN,1.25,0.2,6:05
5/31/2015,0.16,IN,0.5,0.13,6:05
5/31/2015,0.04,IN,0.33,0.03,6:05
5/31/2015,0,IN,0,0,6:05
5/31/2015,0,IN,0,0,6:05
5/31/2015,0,IN,0,0,6:05
5/31/2015,0.05,IN,0.41,0.04,6:05
5/31/2015,0.07,IN,0.75,0.06,6:05
5/31/2015,0,IN,0,0,6:05
5/31/2015,0.34,IN,1.25,0.2,6:05
5/31/2015,0.03,IN,0.25,0.03,6:05
5/31/2015,0.04,IN,0.33,0.02,6:05
5/31/2015,0,IN,0,0,6:05
5/31/2015,0,IN,0,0,6:05
5/31/2015,0.08,IN,0.66,0.01,6:05
5/31/2015,0.08,IN,0.66,0.01,6:05
5/31/2015,0.16,IN,1.16,0.08,6:05
5/31/2015,0.16,IN,1.16,0.08,6:05
5/31/2015,0.05,IN,0.41,0.04,6:05
5/31/2015,0.04,IN,0.33,0.03,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0.02,IN,0.16,0.02,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0.02,IN,0.16,0.02,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/30/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0.02,IN,0.16,0.02,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0.03,IN,0.16,0.03,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0.03,IN,0.16,0.03,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0,IN,0,0,6:05
5/29/2015,0.02,IN,0.16,0.02,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/28/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0.02,IN,0.08,0.02,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0.01,IN,0.08,0.01,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0.01,IN,0.08,0.01,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0.01,IN,0.08,0.01,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0.02,IN,0.08,0.02,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0.01,IN,0.08,0.01,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/27/2015,0,IN,0,0,6:05
5/26/2015,0.01,IN,0.08,0.01,6:05
5/26/2015,0.02,IN,0.5,0.01,6:05
5/26/2015,0.08,IN,0.25,0.08,6:05
5/26/2015,0,IN,0,0,6:05
5/26/2015,0,IN,0,0,6:05
5/26/2015,0.05,IN,0.25,0.03,6:05
5/26/2015,0.04,IN,0.33,0.04,6:05
5/26/2015,0.01,IN,0.08,0.01,6:05
5/26/2015,0.06,IN,0.5,0.05,6:05
5/26/2015,0.09,IN,0.41,0.06,6:05
5/26/2015,0.04,IN,0.33,0.02,6:05
5/26/2015,0.08,IN,0.25,0.08,6:05
5/26/2015,0.03,IN,0.25,0.02,6:05
5/26/2015,0.05,IN,0.5,0.05,6:05
5/26/2015,0.04,IN,0.5,0.03,6:05
5/26/2015,0.04,IN,0.33,0.04,6:05
5/26/2015,0.05,IN,0.5,0.05,6:05
5/26/2015,0.08,IN,0.33,0.07,6:05
5/26/2015,0.04,IN,0.33,0.02,6:05
5/26/2015,0.08,IN,0.33,0.07,6:05
5/26/2015,0.02,IN,0.5,0.01,6:05
5/26/2015,0,IN,0,0,6:05
5/26/2015,0,IN,0,0,6:05
5/26/2015,0,IN,0,0,6:05
5/26/2015,0.04,IN,0.16,0.04,6:05
5/26/2015,0.06,IN,0.5,0.05,6:05
5/26/2015,0.03,IN,0.25,0.02,6:05
5/26/2015,0.03,IN,0.25,0.02,6:05
5/26/2015,0.04,IN,0.5,0.03,6:05
5/26/2015,0.12,IN,0.41,0.1,6:05
5/26/2015,0,IN,0,0,6:05
5/26/2015,0.04,IN,0.16,0.04,6:05
5/26/2015,0.12,IN,0.41,0.1,6:05
5/26/2015,0.04,IN,0.16,0.04,6:05
5/26/2015,0.04,IN,0.16,0.04,6:05
5/26/2015,0.05,IN,0.25,0.03,6:05
5/26/2015,0.03,IN,0.25,0.02,6:05
5/26/2015,0.09,IN,0.41,0.06,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0.37,IN,1.5,0.29,6:05
5/25/2015,0.01,IN,0.08,0.01,6:05
5/25/2015,0.03,IN,0.25,0.01,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0.01,IN,0.08,0.01,6:05
5/25/2015,0.13,IN,0.58,0.1,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0.14,IN,0.75,0.12,6:05
5/25/2015,0.3,IN,1,0.22,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0.03,IN,0.25,0.01,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0.37,IN,1.5,0.29,6:05
5/25/2015,0.3,IN,1,0.22,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0.01,IN,0.08,0.01,6:05
5/25/2015,0.08,IN,0.5,0.05,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0.13,IN,0.58,0.1,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0.14,IN,0.75,0.12,6:05
5/25/2015,0.01,IN,0.08,0.01,6:05
5/25/2015,0.05,IN,0.41,0.02,6:05
5/25/2015,0.01,IN,0.08,0.01,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0.05,IN,0.41,0.02,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0,IN,0,0,6:05
5/25/2015,0.08,IN,0.5,0.05,6:05
5/25/2015,0.01,IN,0.08,0.01,6:05
5/25/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0.02,IN,0.16,0.02,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0.01,IN,0.08,0.01,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0.01,IN,0.08,0.01,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0.01,IN,0.08,0.01,6:05
5/24/2015,0.02,IN,0.16,0.02,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0.01,IN,0.08,0.01,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/24/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0.01,IN,0.08,0.01,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0.01,IN,0.08,0.01,6:05
5/23/2015,0,IN,0,0,6:05
5/23/2015,0,IN,0,0,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0.04,IN,0.5,0.04,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0.02,IN,0.16,0.01,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0.03,IN,0.16,0.02,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0.03,IN,0.16,0.02,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0.04,IN,0.5,0.04,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0.02,IN,0.08,0.02,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0.02,IN,0.16,0.02,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0.01,IN,0.08,0.01,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0.02,IN,0.16,0.01,6:05
5/22/2015,0,IN,0,0,6:05
5/22/2015,0.02,IN,0.08,0.02,6:05
5/22/2015,0.02,IN,0.16,0.02,6:05
5/21/2015,0.78,IN,4,0.27,6:05
5/21/2015,0.72,IN,3.25,0.17,6:05
5/21/2015,0.73,IN,3.16,0.18,6:05
5/21/2015,0.79,IN,3.08,0.18,6:05
5/21/2015,0.65,IN,3.08,0.17,6:05
5/21/2015,0.75,IN,3.33,0.17,6:05
5/21/2015,0.49,IN,2.33,0.14,6:05
5/21/2015,0.69,IN,3,0.17,6:05
5/21/2015,0.77,IN,4,0.18,6:05
5/21/2015,0.73,IN,4.5,0.15,6:05
5/21/2015,0.68,IN,2.83,0.2,6:05
5/21/2015,0.75,IN,3.75,0.22,6:05
5/21/2015,0.73,IN,3.16,0.18,6:05
5/21/2015,0.77,IN,4,0.18,6:05
5/21/2015,0.72,IN,3.25,0.17,6:05
5/21/2015,0.21,IN,1.33,0.09,6:05
5/21/2015,0.68,IN,2.83,0.2,6:05
5/21/2015,0.49,IN,2.33,0.14,6:05
5/21/2015,0.75,IN,3.33,0.17,6:05
5/21/2015,0.81,IN,3.25,0.21,6:05
5/21/2015,0.73,IN,4.5,0.15,6:05
5/21/2015,0.78,IN,4,0.27,6:05
5/21/2015,0.79,IN,3.08,0.18,6:05
5/21/2015,0.95,IN,3.83,0.22,6:05
5/21/2015,0.69,IN,3,0.17,6:05
5/21/2015,0.84,IN,2.91,0.24,6:05
5/21/2015,0.95,IN,3.83,0.22,6:05
5/21/2015,0.75,IN,3.75,0.22,6:05
5/21/2015,0.65,IN,3.08,0.17,6:05
5/21/2015,0.79,IN,2.75,0.27,6:05
5/21/2015,0.78,IN,4,0.2,6:05
5/21/2015,0.81,IN,3.25,0.21,6:05
5/21/2015,0.7,IN,3.08,0.17,6:05
5/21/2015,0.79,IN,2.75,0.27,6:05
5/21/2015,0.84,IN,2.91,0.24,6:05
5/21/2015,0.21,IN,1.33,0.09,6:05
5/21/2015,0.78,IN,4,0.2,6:05
5/21/2015,0.7,IN,3.08,0.17,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0.08,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0.08,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/20/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0.01,IN,0.08,0.01,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0.01,IN,0.08,0.01,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0.01,IN,0.08,0.01,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0,IN,0,0,6:05
5/19/2015,0.01,IN,0.08,0.01,6:05
5/19/2015,0.01,IN,0.08,0.01,6:05
5/19/2015,0.01,IN,0.08,0.01,6:05
5/18/2015,0.18,IN,2.5,0.06,6:05
5/18/2015,0.11,IN,0.58,0.05,6:05
5/18/2015,0.11,IN,0.58,0.05,6:05
5/18/2015,0.16,IN,1.16,0.07,6:05
5/18/2015,0.09,IN,0.58,0.04,6:05
5/18/2015,0.07,IN,1.5,0.03,6:05
5/18/2015,0.16,IN,1.16,0.07,6:05
5/18/2015,0.07,IN,0.5,0.04,6:05
5/18/2015,0.07,IN,0.5,0.04,6:05
5/18/2015,0.09,IN,0.66,0.03,6:05
5/18/2015,0.07,IN,0.5,0.04,6:05
5/18/2015,0.22,IN,1.08,0.09,6:05
5/18/2015,0.13,IN,2.25,0.05,6:05
5/18/2015,0.13,IN,2.25,0.05,6:05
5/18/2015,0.07,IN,0.58,0.03,6:05
5/18/2015,0.05,IN,0.33,0.03,6:05
5/18/2015,0.07,IN,0.58,0.03,6:05
5/18/2015,0.18,IN,2.5,0.06,6:05
5/18/2015,0.24,IN,1.33,0.09,6:05
5/18/2015,0.08,IN,1,0.05,6:05
5/18/2015,0.07,IN,1.5,0.03,6:05
5/18/2015,0.14,IN,1.16,0.05,6:05
5/18/2015,0.07,IN,0.58,0.03,6:05
5/18/2015,0.05,IN,0.33,0.03,6:05
5/18/2015,0.08,IN,0.58,0.05,6:05
5/18/2015,0.14,IN,1.16,0.05,6:05
5/18/2015,0.14,IN,1.16,0.05,6:05
5/18/2015,0.06,IN,1,0.03,6:05
5/18/2015,0.14,IN,1.16,0.05,6:05
5/18/2015,0.24,IN,1.33,0.09,6:05
5/18/2015,0.09,IN,0.58,0.04,6:05
5/18/2015,0.08,IN,1,0.05,6:05
5/18/2015,0.09,IN,0.66,0.03,6:05
5/18/2015,0.22,IN,1.08,0.09,6:05
5/18/2015,0.07,IN,0.5,0.04,6:05
5/18/2015,0.06,IN,1,0.03,6:05
5/18/2015,0.07,IN,0.58,0.03,6:05
5/18/2015,0.08,IN,0.58,0.05,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0.01,IN,0.08,0.01,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0.01,IN,0.08,0.01,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0.01,IN,0.08,0.01,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0.01,IN,0.08,0.01,6:05
5/17/2015,0.01,IN,0.08,0.01,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0.01,IN,0.08,0.01,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/17/2015,0,IN,0,0,6:05
5/16/2015,0.14,IN,1.5,0.08,6:05
5/16/2015,0.12,IN,1,0.05,6:05
5/16/2015,0.12,IN,1,0.05,6:05
5/16/2015,0.11,IN,0.83,0.03,6:05
5/16/2015,0.11,IN,0.75,0.07,6:05
5/16/2015,0.08,IN,1.25,0.04,6:05
5/16/2015,0.11,IN,0.83,0.03,6:05
5/16/2015,0.13,IN,0.91,0.06,6:05
5/16/2015,0.1,IN,0.75,0.05,6:05
5/16/2015,0.11,IN,0.83,0.03,6:05
5/16/2015,0.13,IN,0.91,0.06,6:05
5/16/2015,0.19,IN,1.58,0.05,6:05
5/16/2015,0.08,IN,1.25,0.03,6:05
5/16/2015,0.08,IN,1.25,0.03,6:05
5/16/2015,0.1,IN,0.66,0.04,6:05
5/16/2015,0.12,IN,1,0.04,6:05
5/16/2015,0.1,IN,0.66,0.04,6:05
5/16/2015,0.14,IN,1.5,0.08,6:05
5/16/2015,0.21,IN,1.58,0.06,6:05
5/16/2015,0.12,IN,1.75,0.05,6:05
5/16/2015,0.08,IN,1.25,0.04,6:05
5/16/2015,0.1,IN,0.66,0.05,6:05
5/16/2015,0.1,IN,0.66,0.05,6:05
5/16/2015,0.12,IN,1,0.04,6:05
5/16/2015,0.12,IN,0.83,0.04,6:05
5/16/2015,0.11,IN,0.91,0.04,6:05
5/16/2015,0.1,IN,0.66,0.05,6:05
5/16/2015,0.07,IN,1.25,0.04,6:05
5/16/2015,0.11,IN,0.91,0.04,6:05
5/16/2015,0.21,IN,1.58,0.06,6:05
5/16/2015,0.11,IN,0.75,0.07,6:05
5/16/2015,0.12,IN,1.75,0.05,6:05
5/16/2015,0.11,IN,0.83,0.03,6:05
5/16/2015,0.19,IN,1.58,0.05,6:05
5/16/2015,0.1,IN,0.75,0.05,6:05
5/16/2015,0.07,IN,1.25,0.04,6:05
5/16/2015,0.1,IN,0.66,0.05,6:05
